SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower
958,26.624,52,15,DSDV,7.5
959,25.088,49,15,DSDV,7.5
960,24.576,48,15,DSDV,7.5
961,23.552,46,15,DSDV,7.5
962,30.208,59,15,DSDV,7.5
963,29.184,57,15,DSDV,7.5
964,28.16,55,15,DSDV,7.5
965,26.624,52,15,DSDV,7.5
966,26.624,52,15,DSDV,7.5
967,26.624,52,15,DSDV,7.5
968,27.136,53,15,DSDV,7.5
969,29.184,57,15,DSDV,7.5
970,28.672,56,15,DSDV,7.5
971,26.624,52,15,DSDV,7.5
972,26.624,52,15,DSDV,7.5
973,26.624,52,15,DSDV,7.5
974,26.624,52,15,DSDV,7.5
975,26.624,52,15,DSDV,7.5
976,26.624,52,15,DSDV,7.5
977,27.136,53,15,DSDV,7.5
978,26.112,51,15,DSDV,7.5
979,27.136,53,15,DSDV,7.5
980,28.672,56,15,DSDV,7.5
981,28.672,56,15,DSDV,7.5
982,28.672,56,15,DSDV,7.5
983,28.672,56,15,DSDV,7.5
984,28.16,55,15,DSDV,7.5
985,26.624,52,15,DSDV,7.5
986,26.624,52,15,DSDV,7.5
987,26.624,52,15,DSDV,7.5
988,28.672,56,15,DSDV,7.5
989,28.672,56,15,DSDV,7.5
990,28.672,56,15,DSDV,7.5
991,28.672,56,15,DSDV,7.5
992,30.72,60,15,DSDV,7.5
993,31.232,61,15,DSDV,7.5
994,29.696,58,15,DSDV,7.5
995,28.672,56,15,DSDV,7.5
996,26.624,52,15,DSDV,7.5
997,26.624,52,15,DSDV,7.5
998,26.112,51,15,DSDV,7.5
999,26.624,52,15,DSDV,7.5
