SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower
198,18.432,36,10,DSDV,7.5
199,16.896,33,10,DSDV,7.5
200,14.336,28,10,DSDV,7.5
201,14.336,28,10,DSDV,7.5
202,14.336,28,10,DSDV,7.5
203,12.288,24,10,DSDV,7.5
204,8.192,16,10,DSDV,7.5
205,7.168,14,10,DSDV,7.5
206,8.192,16,10,DSDV,7.5
207,8.192,16,10,DSDV,7.5
208,8.192,16,10,DSDV,7.5
209,8.192,16,10,DSDV,7.5
210,8.192,16,10,DSDV,7.5
211,16.384,32,10,DSDV,7.5
212,19.456,38,10,DSDV,7.5
213,20.48,40,10,DSDV,7.5
214,20.48,40,10,DSDV,7.5
215,18.432,36,10,DSDV,7.5
216,14.336,28,10,DSDV,7.5
217,13.312,26,10,DSDV,7.5
218,12.288,24,10,DSDV,7.5
219,8.704,17,10,DSDV,7.5
220,6.144,12,10,DSDV,7.5
221,6.144,12,10,DSDV,7.5
222,6.144,12,10,DSDV,7.5
223,8.192,16,10,DSDV,7.5
224,10.24,20,10,DSDV,7.5
225,10.24,20,10,DSDV,7.5
226,16.896,33,10,DSDV,7.5
227,20.992,41,10,DSDV,7.5
228,17.92,35,10,DSDV,7.5
229,15.872,31,10,DSDV,7.5
230,14.336,28,10,DSDV,7.5
231,14.336,28,10,DSDV,7.5
232,10.752,21,10,DSDV,7.5
233,11.264,22,10,DSDV,7.5
234,13.824,27,10,DSDV,7.5
235,14.336,28,10,DSDV,7.5
236,12.8,25,10,DSDV,7.5
237,12.288,24,10,DSDV,7.5
238,12.288,24,10,DSDV,7.5
239,12.288,24,10,DSDV,7.5
240,12.288,24,10,DSDV,7.5
241,16.896,33,10,DSDV,7.5
242,18.944,37,10,DSDV,7.5
243,14.848,29,10,DSDV,7.5
244,14.336,28,10,DSDV,7.5
245,14.336,28,10,DSDV,7.5
246,14.336,28,10,DSDV,7.5
247,14.336,28,10,DSDV,7.5
248,14.336,28,10,DSDV,7.5
249,14.336,28,10,DSDV,7.5
250,16.384,32,10,DSDV,7.5
251,14.848,29,10,DSDV,7.5
252,14.336,28,10,DSDV,7.5
253,12.8,25,10,DSDV,7.5
254,12.288,24,10,DSDV,7.5
255,12.288,24,10,DSDV,7.5
256,16.896,33,10,DSDV,7.5
257,18.944,37,10,DSDV,7.5
258,20.48,40,10,DSDV,7.5
259,16.896,33,10,DSDV,7.5
260,15.872,31,10,DSDV,7.5
261,13.824,27,10,DSDV,7.5
262,12.288,24,10,DSDV,7.5
263,12.288,24,10,DSDV,7.5
264,12.288,24,10,DSDV,7.5
265,12.288,24,10,DSDV,7.5
266,12.288,24,10,DSDV,7.5
267,11.776,23,10,DSDV,7.5
268,10.24,20,10,DSDV,7.5
269,10.24,20,10,DSDV,7.5
270,10.24,20,10,DSDV,7.5
271,17.408,34,10,DSDV,7.5
272,19.456,38,10,DSDV,7.5
273,18.432,36,10,DSDV,7.5
274,17.92,35,10,DSDV,7.5
275,16.384,32,10,DSDV,7.5
276,13.312,26,10,DSDV,7.5
277,10.24,20,10,DSDV,7.5
278,10.24,20,10,DSDV,7.5
279,10.24,20,10,DSDV,7.5
280,9.728,19,10,DSDV,7.5
281,8.704,17,10,DSDV,7.5
282,10.24,20,10,DSDV,7.5
283,10.24,20,10,DSDV,7.5
284,10.24,20,10,DSDV,7.5
285,10.24,20,10,DSDV,7.5
286,13.312,26,10,DSDV,7.5
287,15.36,30,10,DSDV,7.5
288,15.872,31,10,DSDV,7.5
289,16.384,32,10,DSDV,7.5
290,16.384,32,10,DSDV,7.5
291,13.312,26,10,DSDV,7.5
292,12.288,24,10,DSDV,7.5
293,12.288,24,10,DSDV,7.5
294,12.288,24,10,DSDV,7.5
295,12.8,25,10,DSDV,7.5
296,14.336,28,10,DSDV,7.5
297,14.336,28,10,DSDV,7.5
298,14.336,28,10,DSDV,7.5
299,14.336,28,10,DSDV,7.5
300,14.336,28,10,DSDV,7.5
301,17.408,34,10,DSDV,7.5
302,17.92,35,10,DSDV,7.5
303,15.872,31,10,DSDV,7.5
304,13.312,26,10,DSDV,7.5
305,16.384,32,10,DSDV,7.5
306,18.432,36,10,DSDV,7.5
307,18.432,36,10,DSDV,7.5
308,18.432,36,10,DSDV,7.5
309,18.432,36,10,DSDV,7.5
310,18.432,36,10,DSDV,7.5
311,18.432,36,10,DSDV,7.5
312,18.432,36,10,DSDV,7.5
313,16.384,32,10,DSDV,7.5
314,15.872,31,10,DSDV,7.5
315,14.336,28,10,DSDV,7.5
316,18.432,36,10,DSDV,7.5
317,19.456,38,10,DSDV,7.5
318,18.432,36,10,DSDV,7.5
319,18.432,36,10,DSDV,7.5
320,18.432,36,10,DSDV,7.5
321,18.432,36,10,DSDV,7.5
322,18.432,36,10,DSDV,7.5
323,18.432,36,10,DSDV,7.5
324,18.432,36,10,DSDV,7.5
325,18.432,36,10,DSDV,7.5
326,18.432,36,10,DSDV,7.5
327,18.432,36,10,DSDV,7.5
328,18.432,36,10,DSDV,7.5
329,18.432,36,10,DSDV,7.5
330,14.336,28,10,DSDV,7.5
331,14.848,29,10,DSDV,7.5
332,16.896,33,10,DSDV,7.5
333,16.384,32,10,DSDV,7.5
334,16.384,32,10,DSDV,7.5
335,16.384,32,10,DSDV,7.5
336,17.92,35,10,DSDV,7.5
337,18.432,36,10,DSDV,7.5
338,18.432,36,10,DSDV,7.5
339,18.432,36,10,DSDV,7.5
340,18.432,36,10,DSDV,7.5
341,18.944,37,10,DSDV,7.5
342,20.48,40,10,DSDV,7.5
343,20.48,40,10,DSDV,7.5
344,18.944,37,10,DSDV,7.5
345,18.432,36,10,DSDV,7.5
346,20.48,40,10,DSDV,7.5
347,20.48,40,10,DSDV,7.5
348,18.432,36,10,DSDV,7.5
349,19.456,38,10,DSDV,7.5
350,16.896,33,10,DSDV,7.5
351,18.944,37,10,DSDV,7.5
352,18.432,36,10,DSDV,7.5
353,18.432,36,10,DSDV,7.5
354,18.432,36,10,DSDV,7.5
355,18.432,36,10,DSDV,7.5
356,18.432,36,10,DSDV,7.5
357,18.432,36,10,DSDV,7.5
358,18.432,36,10,DSDV,7.5
359,18.432,36,10,DSDV,7.5
360,18.432,36,10,DSDV,7.5
361,19.968,39,10,DSDV,7.5
362,20.48,40,10,DSDV,7.5
363,20.48,40,10,DSDV,7.5
364,20.48,40,10,DSDV,7.5
365,20.48,40,10,DSDV,7.5
366,20.48,40,10,DSDV,7.5
367,20.48,40,10,DSDV,7.5
368,20.48,40,10,DSDV,7.5
369,20.48,40,10,DSDV,7.5
370,20.48,40,10,DSDV,7.5
371,20.48,40,10,DSDV,7.5
372,20.48,40,10,DSDV,7.5
373,20.48,40,10,DSDV,7.5
374,20.48,40,10,DSDV,7.5
375,20.48,40,10,DSDV,7.5
376,20.48,40,10,DSDV,7.5
377,20.48,40,10,DSDV,7.5
378,20.48,40,10,DSDV,7.5
379,20.48,40,10,DSDV,7.5
380,20.48,40,10,DSDV,7.5
381,20.48,40,10,DSDV,7.5
382,18.944,37,10,DSDV,7.5
383,18.432,36,10,DSDV,7.5
384,18.432,36,10,DSDV,7.5
385,18.432,36,10,DSDV,7.5
386,18.432,36,10,DSDV,7.5
387,18.432,36,10,DSDV,7.5
388,18.432,36,10,DSDV,7.5
389,18.432,36,10,DSDV,7.5
390,18.432,36,10,DSDV,7.5
391,18.944,37,10,DSDV,7.5
392,20.48,40,10,DSDV,7.5
393,17.92,35,10,DSDV,7.5
394,16.384,32,10,DSDV,7.5
395,16.384,32,10,DSDV,7.5
396,16.384,32,10,DSDV,7.5
397,16.384,32,10,DSDV,7.5
398,16.384,32,10,DSDV,7.5
399,13.312,26,10,DSDV,7.5
400,12.288,24,10,DSDV,7.5
401,12.288,24,10,DSDV,7.5
402,12.288,24,10,DSDV,7.5
403,12.288,24,10,DSDV,7.5
404,12.288,24,10,DSDV,7.5
405,12.288,24,10,DSDV,7.5
406,16.384,32,10,DSDV,7.5
407,16.384,32,10,DSDV,7.5
408,14.336,28,10,DSDV,7.5
409,14.336,28,10,DSDV,7.5
410,14.336,28,10,DSDV,7.5
411,14.336,28,10,DSDV,7.5
412,12.8,25,10,DSDV,7.5
413,12.288,24,10,DSDV,7.5
414,12.288,24,10,DSDV,7.5
415,12.288,24,10,DSDV,7.5
416,12.288,24,10,DSDV,7.5
417,14.336,28,10,DSDV,7.5
418,14.336,28,10,DSDV,7.5
419,14.336,28,10,DSDV,7.5
420,14.336,28,10,DSDV,7.5
421,15.36,30,10,DSDV,7.5
422,16.384,32,10,DSDV,7.5
423,16.384,32,10,DSDV,7.5
424,15.872,31,10,DSDV,7.5
425,14.336,28,10,DSDV,7.5
426,14.336,28,10,DSDV,7.5
427,15.872,31,10,DSDV,7.5
428,16.384,32,10,DSDV,7.5
429,16.384,32,10,DSDV,7.5
430,16.384,32,10,DSDV,7.5
431,16.384,32,10,DSDV,7.5
432,16.384,32,10,DSDV,7.5
433,16.384,32,10,DSDV,7.5
434,17.92,35,10,DSDV,7.5
435,18.432,36,10,DSDV,7.5
436,19.968,39,10,DSDV,7.5
437,20.48,40,10,DSDV,7.5
438,20.48,40,10,DSDV,7.5
439,20.48,40,10,DSDV,7.5
440,20.48,40,10,DSDV,7.5
441,20.48,40,10,DSDV,7.5
442,20.48,40,10,DSDV,7.5
443,20.48,40,10,DSDV,7.5
444,20.48,40,10,DSDV,7.5
445,20.48,40,10,DSDV,7.5
446,20.48,40,10,DSDV,7.5
447,20.48,40,10,DSDV,7.5
448,20.48,40,10,DSDV,7.5
449,20.48,40,10,DSDV,7.5
450,20.48,40,10,DSDV,7.5
451,20.48,40,10,DSDV,7.5
452,20.48,40,10,DSDV,7.5
453,20.48,40,10,DSDV,7.5
454,20.48,40,10,DSDV,7.5
455,20.48,40,10,DSDV,7.5
456,20.48,40,10,DSDV,7.5
457,20.48,40,10,DSDV,7.5
458,20.48,40,10,DSDV,7.5
459,20.48,40,10,DSDV,7.5
460,20.48,40,10,DSDV,7.5
461,20.48,40,10,DSDV,7.5
462,20.48,40,10,DSDV,7.5
463,20.48,40,10,DSDV,7.5
464,20.48,40,10,DSDV,7.5
465,20.48,40,10,DSDV,7.5
466,20.48,40,10,DSDV,7.5
467,19.968,39,10,DSDV,7.5
468,20.48,40,10,DSDV,7.5
469,20.48,40,10,DSDV,7.5
470,20.48,40,10,DSDV,7.5
471,20.48,40,10,DSDV,7.5
472,20.48,40,10,DSDV,7.5
473,20.48,40,10,DSDV,7.5
474,20.48,40,10,DSDV,7.5
475,19.968,39,10,DSDV,7.5
476,18.432,36,10,DSDV,7.5
477,18.432,36,10,DSDV,7.5
478,18.432,36,10,DSDV,7.5
479,17.92,35,10,DSDV,7.5
480,16.384,32,10,DSDV,7.5
481,17.408,34,10,DSDV,7.5
482,20.992,41,10,DSDV,7.5
483,20.48,40,10,DSDV,7.5
484,20.48,40,10,DSDV,7.5
485,20.48,40,10,DSDV,7.5
486,19.968,39,10,DSDV,7.5
487,17.92,35,10,DSDV,7.5
488,18.432,36,10,DSDV,7.5
489,18.944,37,10,DSDV,7.5
490,18.432,36,10,DSDV,7.5
491,17.92,35,10,DSDV,7.5
492,18.944,37,10,DSDV,7.5
493,18.432,36,10,DSDV,7.5
494,18.432,36,10,DSDV,7.5
495,18.432,36,10,DSDV,7.5
496,19.968,39,10,DSDV,7.5
497,20.48,40,10,DSDV,7.5
498,19.456,38,10,DSDV,7.5
499,20.48,40,10,DSDV,7.5
500,20.48,40,10,DSDV,7.5
501,20.48,40,10,DSDV,7.5
502,20.48,40,10,DSDV,7.5
503,19.456,38,10,DSDV,7.5
504,18.432,36,10,DSDV,7.5
505,18.432,36,10,DSDV,7.5
506,18.432,36,10,DSDV,7.5
507,18.432,36,10,DSDV,7.5
508,17.408,34,10,DSDV,7.5
509,16.384,32,10,DSDV,7.5
510,16.384,32,10,DSDV,7.5
511,18.944,37,10,DSDV,7.5
512,20.48,40,10,DSDV,7.5
513,20.48,40,10,DSDV,7.5
514,20.48,40,10,DSDV,7.5
515,20.48,40,10,DSDV,7.5
516,20.48,40,10,DSDV,7.5
517,20.48,40,10,DSDV,7.5
518,18.432,36,10,DSDV,7.5
519,18.432,36,10,DSDV,7.5
520,18.432,36,10,DSDV,7.5
521,18.432,36,10,DSDV,7.5
522,18.432,36,10,DSDV,7.5
523,18.432,36,10,DSDV,7.5
524,18.432,36,10,DSDV,7.5
525,18.432,36,10,DSDV,7.5
526,16.896,33,10,DSDV,7.5
527,18.432,36,10,DSDV,7.5
528,18.432,36,10,DSDV,7.5
529,18.432,36,10,DSDV,7.5
530,16.384,32,10,DSDV,7.5
531,16.384,32,10,DSDV,7.5
532,16.384,32,10,DSDV,7.5
533,16.384,32,10,DSDV,7.5
534,16.384,32,10,DSDV,7.5
535,16.384,32,10,DSDV,7.5
536,16.384,32,10,DSDV,7.5
537,16.384,32,10,DSDV,7.5
538,16.384,32,10,DSDV,7.5
539,16.384,32,10,DSDV,7.5
540,16.384,32,10,DSDV,7.5
541,17.92,35,10,DSDV,7.5
542,18.432,36,10,DSDV,7.5
543,18.432,36,10,DSDV,7.5
544,16.384,32,10,DSDV,7.5
545,16.384,32,10,DSDV,7.5
546,14.336,28,10,DSDV,7.5
547,14.336,28,10,DSDV,7.5
548,11.264,22,10,DSDV,7.5
549,10.24,20,10,DSDV,7.5
550,8.704,17,10,DSDV,7.5
551,7.68,15,10,DSDV,7.5
552,8.192,16,10,DSDV,7.5
553,8.192,16,10,DSDV,7.5
554,10.24,20,10,DSDV,7.5
555,9.216,18,10,DSDV,7.5
556,14.848,29,10,DSDV,7.5
557,20.48,40,10,DSDV,7.5
558,20.48,40,10,DSDV,7.5
559,20.48,40,10,DSDV,7.5
560,20.48,40,10,DSDV,7.5
561,20.48,40,10,DSDV,7.5
562,19.456,38,10,DSDV,7.5
563,18.432,36,10,DSDV,7.5
564,18.432,36,10,DSDV,7.5
565,18.432,36,10,DSDV,7.5
566,18.432,36,10,DSDV,7.5
567,18.432,36,10,DSDV,7.5
568,18.432,36,10,DSDV,7.5
569,18.432,36,10,DSDV,7.5
570,18.432,36,10,DSDV,7.5
571,18.944,37,10,DSDV,7.5
572,20.992,41,10,DSDV,7.5
573,20.48,40,10,DSDV,7.5
574,20.48,40,10,DSDV,7.5
575,20.48,40,10,DSDV,7.5
576,20.48,40,10,DSDV,7.5
577,20.48,40,10,DSDV,7.5
578,20.48,40,10,DSDV,7.5
579,18.432,36,10,DSDV,7.5
580,18.432,36,10,DSDV,7.5
581,18.432,36,10,DSDV,7.5
582,18.432,36,10,DSDV,7.5
583,18.432,36,10,DSDV,7.5
584,18.432,36,10,DSDV,7.5
585,18.432,36,10,DSDV,7.5
586,18.432,36,10,DSDV,7.5
587,20.48,40,10,DSDV,7.5
588,18.944,37,10,DSDV,7.5
589,18.432,36,10,DSDV,7.5
590,16.384,32,10,DSDV,7.5
591,16.384,32,10,DSDV,7.5
592,16.896,33,10,DSDV,7.5
593,17.408,34,10,DSDV,7.5
594,18.432,36,10,DSDV,7.5
595,18.432,36,10,DSDV,7.5
596,18.432,36,10,DSDV,7.5
597,18.432,36,10,DSDV,7.5
598,18.432,36,10,DSDV,7.5
599,18.432,36,10,DSDV,7.5
600,18.432,36,10,DSDV,7.5
601,19.456,38,10,DSDV,7.5
602,18.432,36,10,DSDV,7.5
603,18.432,36,10,DSDV,7.5
604,18.432,36,10,DSDV,7.5
605,18.432,36,10,DSDV,7.5
606,18.432,36,10,DSDV,7.5
607,18.432,36,10,DSDV,7.5
608,18.432,36,10,DSDV,7.5
609,18.432,36,10,DSDV,7.5
610,18.432,36,10,DSDV,7.5
611,18.432,36,10,DSDV,7.5
612,18.432,36,10,DSDV,7.5
613,18.432,36,10,DSDV,7.5
614,18.432,36,10,DSDV,7.5
615,18.432,36,10,DSDV,7.5
616,18.944,37,10,DSDV,7.5
617,20.48,40,10,DSDV,7.5
618,20.48,40,10,DSDV,7.5
619,19.968,39,10,DSDV,7.5
620,17.92,35,10,DSDV,7.5
621,18.432,36,10,DSDV,7.5
622,18.432,36,10,DSDV,7.5
623,18.432,36,10,DSDV,7.5
624,18.432,36,10,DSDV,7.5
625,18.944,37,10,DSDV,7.5
626,20.48,40,10,DSDV,7.5
627,20.48,40,10,DSDV,7.5
628,18.944,37,10,DSDV,7.5
629,18.432,36,10,DSDV,7.5
630,18.432,36,10,DSDV,7.5
631,19.456,38,10,DSDV,7.5
632,20.48,40,10,DSDV,7.5
633,19.456,38,10,DSDV,7.5
634,17.92,35,10,DSDV,7.5
635,16.384,32,10,DSDV,7.5
636,16.384,32,10,DSDV,7.5
637,16.384,32,10,DSDV,7.5
638,16.384,32,10,DSDV,7.5
639,12.8,25,10,DSDV,7.5
640,14.336,28,10,DSDV,7.5
641,13.824,27,10,DSDV,7.5
642,14.336,28,10,DSDV,7.5
643,14.336,28,10,DSDV,7.5
644,14.336,28,10,DSDV,7.5
645,14.336,28,10,DSDV,7.5
646,17.92,35,10,DSDV,7.5
647,19.456,38,10,DSDV,7.5
648,17.92,35,10,DSDV,7.5
649,16.384,32,10,DSDV,7.5
650,18.432,36,10,DSDV,7.5
651,18.432,36,10,DSDV,7.5
652,18.432,36,10,DSDV,7.5
653,18.432,36,10,DSDV,7.5
654,16.896,33,10,DSDV,7.5
655,16.384,32,10,DSDV,7.5
656,16.384,32,10,DSDV,7.5
657,14.336,28,10,DSDV,7.5
658,14.336,28,10,DSDV,7.5
659,14.336,28,10,DSDV,7.5
660,14.336,28,10,DSDV,7.5
661,16.384,32,10,DSDV,7.5
662,20.992,41,10,DSDV,7.5
663,19.456,38,10,DSDV,7.5
664,17.92,35,10,DSDV,7.5
665,16.384,32,10,DSDV,7.5
666,16.384,32,10,DSDV,7.5
667,16.384,32,10,DSDV,7.5
668,15.872,31,10,DSDV,7.5
669,14.336,28,10,DSDV,7.5
670,14.336,28,10,DSDV,7.5
671,14.336,28,10,DSDV,7.5
672,14.336,28,10,DSDV,7.5
673,14.336,28,10,DSDV,7.5
674,14.336,28,10,DSDV,7.5
675,14.336,28,10,DSDV,7.5
676,16.896,33,10,DSDV,7.5
677,20.48,40,10,DSDV,7.5
678,20.48,40,10,DSDV,7.5
679,20.48,40,10,DSDV,7.5
680,20.48,40,10,DSDV,7.5
681,20.48,40,10,DSDV,7.5
682,20.48,40,10,DSDV,7.5
683,19.456,38,10,DSDV,7.5
684,18.432,36,10,DSDV,7.5
685,17.92,35,10,DSDV,7.5
686,16.384,32,10,DSDV,7.5
687,16.384,32,10,DSDV,7.5
688,15.36,30,10,DSDV,7.5
689,15.872,31,10,DSDV,7.5
690,14.336,28,10,DSDV,7.5
691,16.384,32,10,DSDV,7.5
692,20.48,40,10,DSDV,7.5
693,19.456,38,10,DSDV,7.5
694,18.432,36,10,DSDV,7.5
695,18.432,36,10,DSDV,7.5
696,17.92,35,10,DSDV,7.5
697,16.384,32,10,DSDV,7.5
698,16.384,32,10,DSDV,7.5
699,16.384,32,10,DSDV,7.5
700,16.384,32,10,DSDV,7.5
701,15.36,30,10,DSDV,7.5
702,14.336,28,10,DSDV,7.5
703,14.336,28,10,DSDV,7.5
704,13.312,26,10,DSDV,7.5
705,14.336,28,10,DSDV,7.5
706,15.36,30,10,DSDV,7.5
707,18.432,36,10,DSDV,7.5
708,18.432,36,10,DSDV,7.5
709,20.48,40,10,DSDV,7.5
710,19.968,39,10,DSDV,7.5
711,18.432,36,10,DSDV,7.5
712,18.432,36,10,DSDV,7.5
713,18.432,36,10,DSDV,7.5
714,18.432,36,10,DSDV,7.5
715,18.432,36,10,DSDV,7.5
716,18.432,36,10,DSDV,7.5
717,18.432,36,10,DSDV,7.5
718,18.432,36,10,DSDV,7.5
719,18.432,36,10,DSDV,7.5
720,18.432,36,10,DSDV,7.5
721,18.944,37,10,DSDV,7.5
722,20.48,40,10,DSDV,7.5
723,20.48,40,10,DSDV,7.5
724,20.48,40,10,DSDV,7.5
725,20.48,40,10,DSDV,7.5
726,20.48,40,10,DSDV,7.5
727,20.48,40,10,DSDV,7.5
728,20.48,40,10,DSDV,7.5
729,20.48,40,10,DSDV,7.5
730,20.48,40,10,DSDV,7.5
731,20.48,40,10,DSDV,7.5
732,18.432,36,10,DSDV,7.5
733,18.432,36,10,DSDV,7.5
734,18.432,36,10,DSDV,7.5
735,18.432,36,10,DSDV,7.5
736,19.456,38,10,DSDV,7.5
737,19.968,39,10,DSDV,7.5
738,18.432,36,10,DSDV,7.5
739,18.432,36,10,DSDV,7.5
740,18.432,36,10,DSDV,7.5
741,18.432,36,10,DSDV,7.5
