SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower
283,30.208,59,15,DSR,7.5
284,29.696,58,15,DSR,7.5
285,30.72,60,15,DSR,7.5
286,31.232,61,15,DSR,7.5
287,30.72,60,15,DSR,7.5
288,30.72,60,15,DSR,7.5
289,29.696,58,15,DSR,7.5
290,31.744,62,15,DSR,7.5
291,30.72,60,15,DSR,7.5
292,30.72,60,15,DSR,7.5
293,30.72,60,15,DSR,7.5
294,30.208,59,15,DSR,7.5
295,30.72,60,15,DSR,7.5
296,30.72,60,15,DSR,7.5
297,29.696,58,15,DSR,7.5
298,27.648,54,15,DSR,7.5
299,26.624,52,15,DSR,7.5
300,29.184,57,15,DSR,7.5
301,31.232,61,15,DSR,7.5
302,30.208,59,15,DSR,7.5
303,29.696,58,15,DSR,7.5
304,30.72,60,15,DSR,7.5
305,30.72,60,15,DSR,7.5
306,28.16,55,15,DSR,7.5
307,29.184,57,15,DSR,7.5
308,30.208,59,15,DSR,7.5
309,30.72,60,15,DSR,7.5
310,30.72,60,15,DSR,7.5
311,30.72,60,15,DSR,7.5
312,30.208,59,15,DSR,7.5
313,29.696,58,15,DSR,7.5
314,30.72,60,15,DSR,7.5
315,30.208,59,15,DSR,7.5
316,28.16,55,15,DSR,7.5
317,27.136,53,15,DSR,7.5
318,25.6,50,15,DSR,7.5
319,27.648,54,15,DSR,7.5
320,27.136,53,15,DSR,7.5
321,29.696,58,15,DSR,7.5
322,30.208,59,15,DSR,7.5
323,30.72,60,15,DSR,7.5
324,30.72,60,15,DSR,7.5
325,29.696,58,15,DSR,7.5
326,30.72,60,15,DSR,7.5
327,29.696,58,15,DSR,7.5
328,29.696,58,15,DSR,7.5
329,30.72,60,15,DSR,7.5
330,29.696,58,15,DSR,7.5
331,30.72,60,15,DSR,7.5
332,29.184,57,15,DSR,7.5
333,29.696,58,15,DSR,7.5
334,30.208,59,15,DSR,7.5
335,30.72,60,15,DSR,7.5
336,30.72,60,15,DSR,7.5
337,30.72,60,15,DSR,7.5
338,29.696,58,15,DSR,7.5
339,29.696,58,15,DSR,7.5
340,29.696,58,15,DSR,7.5
341,30.72,60,15,DSR,7.5
342,30.72,60,15,DSR,7.5
343,30.72,60,15,DSR,7.5
344,30.72,60,15,DSR,7.5
345,29.184,57,15,DSR,7.5
346,27.648,54,15,DSR,7.5
347,29.184,57,15,DSR,7.5
348,27.648,54,15,DSR,7.5
349,28.672,56,15,DSR,7.5
350,29.184,57,15,DSR,7.5
351,28.672,56,15,DSR,7.5
352,27.648,54,15,DSR,7.5
353,28.672,56,15,DSR,7.5
354,26.624,52,15,DSR,7.5
355,26.112,51,15,DSR,7.5
356,28.16,55,15,DSR,7.5
357,28.672,56,15,DSR,7.5
358,27.648,54,15,DSR,7.5
359,29.696,58,15,DSR,7.5
360,30.72,60,15,DSR,7.5
361,30.72,60,15,DSR,7.5
362,30.72,60,15,DSR,7.5
363,30.208,59,15,DSR,7.5
364,29.184,57,15,DSR,7.5
365,29.184,57,15,DSR,7.5
366,28.16,55,15,DSR,7.5
367,29.696,58,15,DSR,7.5
368,29.696,58,15,DSR,7.5
369,30.72,60,15,DSR,7.5
370,30.72,60,15,DSR,7.5
371,30.72,60,15,DSR,7.5
372,30.72,60,15,DSR,7.5
373,28.16,55,15,DSR,7.5
374,29.696,58,15,DSR,7.5
375,30.72,60,15,DSR,7.5
376,30.72,60,15,DSR,7.5
377,30.72,60,15,DSR,7.5
378,30.72,60,15,DSR,7.5
379,30.72,60,15,DSR,7.5
380,29.696,58,15,DSR,7.5
381,30.72,60,15,DSR,7.5
382,30.72,60,15,DSR,7.5
383,30.72,60,15,DSR,7.5
384,30.72,60,15,DSR,7.5
385,30.72,60,15,DSR,7.5
386,30.72,60,15,DSR,7.5
387,30.72,60,15,DSR,7.5
388,30.208,59,15,DSR,7.5
389,29.696,58,15,DSR,7.5
390,31.232,61,15,DSR,7.5
391,30.208,59,15,DSR,7.5
392,30.208,59,15,DSR,7.5
393,28.672,56,15,DSR,7.5
394,29.184,57,15,DSR,7.5
395,30.72,60,15,DSR,7.5
396,30.208,59,15,DSR,7.5
397,30.72,60,15,DSR,7.5
398,30.72,60,15,DSR,7.5
399,27.136,53,15,DSR,7.5
400,29.184,57,15,DSR,7.5
401,30.208,59,15,DSR,7.5
402,30.208,59,15,DSR,7.5
403,28.16,55,15,DSR,7.5
404,29.184,57,15,DSR,7.5
405,25.6,50,15,DSR,7.5
406,28.16,55,15,DSR,7.5
407,28.672,56,15,DSR,7.5
408,28.672,56,15,DSR,7.5
409,28.672,56,15,DSR,7.5
410,28.672,56,15,DSR,7.5
411,28.672,56,15,DSR,7.5
412,28.672,56,15,DSR,7.5
413,28.16,55,15,DSR,7.5
414,27.648,54,15,DSR,7.5
415,26.112,51,15,DSR,7.5
416,28.16,55,15,DSR,7.5
417,27.648,54,15,DSR,7.5
418,28.672,56,15,DSR,7.5
419,31.232,61,15,DSR,7.5
420,30.72,60,15,DSR,7.5
421,30.72,60,15,DSR,7.5
422,30.72,60,15,DSR,7.5
423,28.16,55,15,DSR,7.5
424,30.72,60,15,DSR,7.5
425,30.72,60,15,DSR,7.5
426,30.72,60,15,DSR,7.5
427,30.72,60,15,DSR,7.5
428,30.72,60,15,DSR,7.5
429,30.208,59,15,DSR,7.5
430,28.16,55,15,DSR,7.5
431,28.672,56,15,DSR,7.5
432,29.184,57,15,DSR,7.5
433,27.136,53,15,DSR,7.5
434,28.672,56,15,DSR,7.5
435,28.16,55,15,DSR,7.5
436,28.672,56,15,DSR,7.5
437,28.672,56,15,DSR,7.5
438,27.136,53,15,DSR,7.5
439,26.112,51,15,DSR,7.5
440,28.16,55,15,DSR,7.5
441,29.184,57,15,DSR,7.5
442,28.672,56,15,DSR,7.5
443,28.16,55,15,DSR,7.5
444,28.672,56,15,DSR,7.5
445,28.672,56,15,DSR,7.5
446,28.16,55,15,DSR,7.5
447,28.672,56,15,DSR,7.5
448,27.136,53,15,DSR,7.5
449,31.744,62,15,DSR,7.5
450,29.696,58,15,DSR,7.5
451,30.72,60,15,DSR,7.5
452,30.72,60,15,DSR,7.5
453,30.72,60,15,DSR,7.5
454,29.184,57,15,DSR,7.5
455,28.672,56,15,DSR,7.5
456,27.648,54,15,DSR,7.5
457,28.16,55,15,DSR,7.5
458,30.208,59,15,DSR,7.5
459,30.72,60,15,DSR,7.5
460,30.72,60,15,DSR,7.5
461,29.184,57,15,DSR,7.5
462,26.624,52,15,DSR,7.5
463,28.16,55,15,DSR,7.5
464,29.696,58,15,DSR,7.5
465,30.208,59,15,DSR,7.5
466,29.184,57,15,DSR,7.5
467,28.672,56,15,DSR,7.5
468,27.648,54,15,DSR,7.5
469,26.624,52,15,DSR,7.5
470,28.16,55,15,DSR,7.5
471,28.672,56,15,DSR,7.5
472,27.136,53,15,DSR,7.5
473,28.672,56,15,DSR,7.5
474,29.696,58,15,DSR,7.5
475,30.72,60,15,DSR,7.5
476,30.72,60,15,DSR,7.5
477,30.72,60,15,DSR,7.5
478,29.184,57,15,DSR,7.5
479,30.72,60,15,DSR,7.5
480,30.72,60,15,DSR,7.5
481,30.72,60,15,DSR,7.5
482,29.696,58,15,DSR,7.5
483,30.208,59,15,DSR,7.5
484,30.208,59,15,DSR,7.5
485,30.72,60,15,DSR,7.5
486,29.184,57,15,DSR,7.5
487,28.672,56,15,DSR,7.5
488,27.136,53,15,DSR,7.5
489,27.648,54,15,DSR,7.5
490,29.696,58,15,DSR,7.5
491,29.696,58,15,DSR,7.5
492,28.672,56,15,DSR,7.5
493,30.208,59,15,DSR,7.5
494,30.72,60,15,DSR,7.5
495,29.184,57,15,DSR,7.5
496,28.672,56,15,DSR,7.5
497,28.672,56,15,DSR,7.5
498,28.672,56,15,DSR,7.5
499,27.648,54,15,DSR,7.5
500,28.16,55,15,DSR,7.5
501,25.088,49,15,DSR,7.5
502,26.624,52,15,DSR,7.5
503,33.792,66,15,DSR,7.5
504,27.136,53,15,DSR,7.5
505,27.648,54,15,DSR,7.5
506,27.136,53,15,DSR,7.5
507,29.184,57,15,DSR,7.5
508,30.208,59,15,DSR,7.5
509,28.672,56,15,DSR,7.5
510,28.672,56,15,DSR,7.5
511,28.16,55,15,DSR,7.5
512,28.16,55,15,DSR,7.5
513,27.136,53,15,DSR,7.5
514,28.672,56,15,DSR,7.5
515,28.16,55,15,DSR,7.5
516,25.6,50,15,DSR,7.5
517,28.672,56,15,DSR,7.5
518,27.136,53,15,DSR,7.5
519,33.792,66,15,DSR,7.5
520,30.208,59,15,DSR,7.5
521,30.72,60,15,DSR,7.5
522,30.72,60,15,DSR,7.5
523,30.72,60,15,DSR,7.5
524,30.72,60,15,DSR,7.5
525,30.208,59,15,DSR,7.5
526,28.672,56,15,DSR,7.5
527,28.672,56,15,DSR,7.5
528,28.16,55,15,DSR,7.5
529,26.624,52,15,DSR,7.5
530,24.576,48,15,DSR,7.5
531,28.16,55,15,DSR,7.5
532,25.6,50,15,DSR,7.5
533,26.624,52,15,DSR,7.5
534,26.112,51,15,DSR,7.5
535,26.624,52,15,DSR,7.5
536,26.624,52,15,DSR,7.5
537,25.6,50,15,DSR,7.5
538,26.624,52,15,DSR,7.5
539,26.112,51,15,DSR,7.5
540,29.184,57,15,DSR,7.5
541,25.6,50,15,DSR,7.5
542,29.696,58,15,DSR,7.5
543,28.672,56,15,DSR,7.5
544,28.672,56,15,DSR,7.5
545,28.16,55,15,DSR,7.5
546,27.136,53,15,DSR,7.5
547,26.624,52,15,DSR,7.5
548,27.136,53,15,DSR,7.5
549,26.112,51,15,DSR,7.5
550,27.136,53,15,DSR,7.5
551,26.624,52,15,DSR,7.5
552,26.112,51,15,DSR,7.5
553,26.624,52,15,DSR,7.5
554,28.16,55,15,DSR,7.5
555,27.136,53,15,DSR,7.5
556,28.672,56,15,DSR,7.5
557,29.696,58,15,DSR,7.5
558,30.72,60,15,DSR,7.5
559,30.72,60,15,DSR,7.5
560,30.72,60,15,DSR,7.5
561,30.72,60,15,DSR,7.5
562,30.72,60,15,DSR,7.5
563,30.72,60,15,DSR,7.5
564,30.72,60,15,DSR,7.5
565,29.696,58,15,DSR,7.5
566,30.72,60,15,DSR,7.5
567,30.72,60,15,DSR,7.5
568,30.72,60,15,DSR,7.5
569,30.72,60,15,DSR,7.5
570,30.208,59,15,DSR,7.5
571,30.72,60,15,DSR,7.5
572,30.72,60,15,DSR,7.5
573,30.72,60,15,DSR,7.5
574,30.72,60,15,DSR,7.5
575,30.72,60,15,DSR,7.5
576,30.208,59,15,DSR,7.5
577,30.72,60,15,DSR,7.5
578,30.72,60,15,DSR,7.5
579,29.184,57,15,DSR,7.5
580,28.672,56,15,DSR,7.5
581,30.208,59,15,DSR,7.5
582,30.72,60,15,DSR,7.5
583,29.696,58,15,DSR,7.5
584,30.208,59,15,DSR,7.5
585,30.72,60,15,DSR,7.5
586,30.72,60,15,DSR,7.5
587,29.696,58,15,DSR,7.5
588,31.744,62,15,DSR,7.5
589,30.72,60,15,DSR,7.5
590,30.72,60,15,DSR,7.5
591,30.72,60,15,DSR,7.5
592,29.696,58,15,DSR,7.5
593,30.72,60,15,DSR,7.5
594,30.72,60,15,DSR,7.5
595,30.72,60,15,DSR,7.5
596,30.72,60,15,DSR,7.5
597,30.208,59,15,DSR,7.5
598,30.72,60,15,DSR,7.5
599,29.696,58,15,DSR,7.5
600,28.16,55,15,DSR,7.5
601,27.136,53,15,DSR,7.5
602,29.184,57,15,DSR,7.5
603,28.672,56,15,DSR,7.5
604,28.672,56,15,DSR,7.5
605,28.672,56,15,DSR,7.5
606,28.16,55,15,DSR,7.5
607,28.672,56,15,DSR,7.5
608,28.16,55,15,DSR,7.5
609,29.184,57,15,DSR,7.5
610,29.696,58,15,DSR,7.5
611,30.208,59,15,DSR,7.5
612,30.208,59,15,DSR,7.5
613,30.208,59,15,DSR,7.5
614,30.208,59,15,DSR,7.5
615,28.16,55,15,DSR,7.5
616,30.208,59,15,DSR,7.5
617,27.648,54,15,DSR,7.5
618,28.16,55,15,DSR,7.5
619,29.696,58,15,DSR,7.5
620,30.208,59,15,DSR,7.5
621,30.208,59,15,DSR,7.5
622,27.648,54,15,DSR,7.5
623,29.184,57,15,DSR,7.5
624,28.16,55,15,DSR,7.5
625,29.184,57,15,DSR,7.5
626,27.648,54,15,DSR,7.5
627,28.16,55,15,DSR,7.5
628,28.16,55,15,DSR,7.5
629,29.184,57,15,DSR,7.5
630,28.672,56,15,DSR,7.5
631,27.648,54,15,DSR,7.5
632,28.16,55,15,DSR,7.5
633,29.696,58,15,DSR,7.5
634,29.184,57,15,DSR,7.5
635,29.696,58,15,DSR,7.5
636,31.744,62,15,DSR,7.5
637,30.72,60,15,DSR,7.5
638,30.72,60,15,DSR,7.5
639,30.72,60,15,DSR,7.5
640,30.208,59,15,DSR,7.5
641,30.72,60,15,DSR,7.5
642,30.208,59,15,DSR,7.5
643,30.72,60,15,DSR,7.5
644,29.696,58,15,DSR,7.5
645,31.232,61,15,DSR,7.5
646,30.72,60,15,DSR,7.5
647,30.208,59,15,DSR,7.5
648,30.72,60,15,DSR,7.5
649,30.72,60,15,DSR,7.5
650,30.72,60,15,DSR,7.5
651,30.72,60,15,DSR,7.5
652,30.72,60,15,DSR,7.5
653,28.16,55,15,DSR,7.5
654,29.184,57,15,DSR,7.5
655,29.696,58,15,DSR,7.5
656,29.184,57,15,DSR,7.5
657,28.16,55,15,DSR,7.5
658,30.72,60,15,DSR,7.5
659,30.208,59,15,DSR,7.5
660,30.72,60,15,DSR,7.5
661,29.696,58,15,DSR,7.5
662,30.208,59,15,DSR,7.5
663,30.208,59,15,DSR,7.5
664,28.672,56,15,DSR,7.5
665,30.72,60,15,DSR,7.5
666,29.696,58,15,DSR,7.5
667,30.72,60,15,DSR,7.5
668,30.72,60,15,DSR,7.5
669,29.184,57,15,DSR,7.5
670,30.208,59,15,DSR,7.5
671,30.72,60,15,DSR,7.5
672,29.184,57,15,DSR,7.5
673,30.208,59,15,DSR,7.5
674,28.672,56,15,DSR,7.5
675,28.16,55,15,DSR,7.5
676,30.208,59,15,DSR,7.5
677,28.16,55,15,DSR,7.5
678,29.184,57,15,DSR,7.5
679,30.208,59,15,DSR,7.5
680,29.696,58,15,DSR,7.5
681,27.648,54,15,DSR,7.5
682,27.648,54,15,DSR,7.5
683,29.184,57,15,DSR,7.5
684,27.136,53,15,DSR,7.5
685,28.16,55,15,DSR,7.5
686,30.208,59,15,DSR,7.5
687,28.16,55,15,DSR,7.5
688,29.696,58,15,DSR,7.5
689,30.208,59,15,DSR,7.5
690,30.72,60,15,DSR,7.5
691,30.72,60,15,DSR,7.5
692,31.232,61,15,DSR,7.5
693,31.232,61,15,DSR,7.5
694,29.696,58,15,DSR,7.5
695,30.72,60,15,DSR,7.5
696,29.696,58,15,DSR,7.5
697,30.72,60,15,DSR,7.5
698,30.208,59,15,DSR,7.5
699,31.232,61,15,DSR,7.5
700,30.72,60,15,DSR,7.5
701,30.72,60,15,DSR,7.5
702,28.672,56,15,DSR,7.5
703,30.208,59,15,DSR,7.5
704,30.72,60,15,DSR,7.5
705,30.72,60,15,DSR,7.5
706,30.208,59,15,DSR,7.5
707,30.208,59,15,DSR,7.5
708,30.208,59,15,DSR,7.5
709,29.696,58,15,DSR,7.5
710,30.208,59,15,DSR,7.5
711,30.72,60,15,DSR,7.5
712,28.672,56,15,DSR,7.5
713,29.696,58,15,DSR,7.5
714,30.208,59,15,DSR,7.5
715,29.696,58,15,DSR,7.5
716,29.184,57,15,DSR,7.5
717,28.672,56,15,DSR,7.5
718,28.672,56,15,DSR,7.5
719,27.648,54,15,DSR,7.5
720,26.624,52,15,DSR,7.5
721,29.696,58,15,DSR,7.5
722,30.72,60,15,DSR,7.5
723,30.208,59,15,DSR,7.5
724,30.72,60,15,DSR,7.5
725,30.72,60,15,DSR,7.5
726,30.72,60,15,DSR,7.5
727,28.16,55,15,DSR,7.5
728,30.72,60,15,DSR,7.5
729,30.72,60,15,DSR,7.5
730,29.184,57,15,DSR,7.5
731,28.672,56,15,DSR,7.5
732,28.672,56,15,DSR,7.5
733,28.672,56,15,DSR,7.5
734,28.672,56,15,DSR,7.5
735,28.672,56,15,DSR,7.5
736,28.16,55,15,DSR,7.5
737,26.624,52,15,DSR,7.5
738,31.232,61,15,DSR,7.5
739,30.72,60,15,DSR,7.5
740,29.184,57,15,DSR,7.5
741,30.72,60,15,DSR,7.5
742,30.72,60,15,DSR,7.5
743,30.72,60,15,DSR,7.5
744,30.72,60,15,DSR,7.5
745,30.72,60,15,DSR,7.5
746,28.672,56,15,DSR,7.5
747,31.232,61,15,DSR,7.5
748,27.648,54,15,DSR,7.5
749,30.72,60,15,DSR,7.5
750,30.72,60,15,DSR,7.5
751,30.72,60,15,DSR,7.5
752,30.72,60,15,DSR,7.5
753,30.72,60,15,DSR,7.5
754,30.72,60,15,DSR,7.5
755,30.72,60,15,DSR,7.5
756,29.696,58,15,DSR,7.5
757,31.744,62,15,DSR,7.5
758,29.696,58,15,DSR,7.5
759,30.72,60,15,DSR,7.5
760,30.72,60,15,DSR,7.5
761,27.648,54,15,DSR,7.5
762,29.184,57,15,DSR,7.5
763,29.184,57,15,DSR,7.5
764,26.624,52,15,DSR,7.5
765,29.184,57,15,DSR,7.5
766,28.672,56,15,DSR,7.5
767,29.696,58,15,DSR,7.5
768,29.696,58,15,DSR,7.5
769,31.232,61,15,DSR,7.5
770,28.16,55,15,DSR,7.5
771,28.672,56,15,DSR,7.5
772,28.672,56,15,DSR,7.5
773,28.672,56,15,DSR,7.5
774,28.672,56,15,DSR,7.5
775,26.112,51,15,DSR,7.5
776,23.552,46,15,DSR,7.5
777,24.576,48,15,DSR,7.5
778,26.624,52,15,DSR,7.5
779,26.624,52,15,DSR,7.5
780,26.624,52,15,DSR,7.5
781,24.576,48,15,DSR,7.5
782,24.576,48,15,DSR,7.5
